Run	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	Bytes	cell_line	Center Name	Consent	DATASTORE filetype	DATASTORE provider	DATASTORE region	Experiment	GEO_Accession (exp)	Instrument	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	source_name	SRA Study	day_of_differentiation
SRR11863862	RNA-Seq	75	270343725	PRJNA635600	SAMN15044701	92533378	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414935	GSM4572956	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572956	Single HEK293T cell	SRP265084	
SRR11863863	RNA-Seq	75	206322225	PRJNA635600	SAMN15044700	76250815	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414936	GSM4572957	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572957	Single HEK293T cell	SRP265084	
SRR11863864	RNA-Seq	75	176453925	PRJNA635600	SAMN15044699	61341941	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414937	GSM4572958	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572958	Single HEK293T cell	SRP265084	
SRR11863865	RNA-Seq	75	123791250	PRJNA635600	SAMN15044698	44511083	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414938	GSM4572959	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:43:00Z	1	GSM4572959	Single HEK293T cell	SRP265084	
SRR11863866	RNA-Seq	75	122160675	PRJNA635600	SAMN15044697	42076098	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414939	GSM4572960	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572960	Single HEK293T cell	SRP265084	
SRR11863867	RNA-Seq	75	279181275	PRJNA635600	SAMN15044696	98128159	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414940	GSM4572961	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572961	Single HEK293T cell	SRP265084	
SRR11863868	RNA-Seq	75	354955875	PRJNA635600	SAMN15044695	125477846	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414941	GSM4572962	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572962	Single HEK293T cell	SRP265084	
SRR11863869	RNA-Seq	75	349807725	PRJNA635600	SAMN15044694	125176220	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414942	GSM4572963	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572963	Single HEK293T cell	SRP265084	
SRR11863998	RNA-Seq	75	614505150	PRJNA635600	SAMN15044693	207543640	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414943	GSM4572964	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4572964	Single HEK293T cell	SRP265084	
SRR11863999	RNA-Seq	75	348676200	PRJNA635600	SAMN15044692	115976766	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414944	GSM4572965	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572965	Single HEK293T cell	SRP265084	
SRR11864000	RNA-Seq	75	300580875	PRJNA635600	SAMN15044691	107142017	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415505	GSM4572966	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572966	Single HEK293T cell	SRP265084	
SRR11864001	RNA-Seq	75	232343550	PRJNA635600	SAMN15044690	80679603	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415506	GSM4572967	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572967	Single HEK293T cell	SRP265084	
SRR11864002	RNA-Seq	75	374626950	PRJNA635600	SAMN15044689	134835352	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415507	GSM4572968	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4572968	Single HEK293T cell	SRP265084	
SRR11864003	RNA-Seq	75	89978475	PRJNA635600	SAMN15044688	31531460	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415508	GSM4572969	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572969	Single HEK293T cell	SRP265084	
SRR11864004	RNA-Seq	75	187784475	PRJNA635600	SAMN15044687	68906800	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415509	GSM4572970	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572970	Single HEK293T cell	SRP265084	
SRR11864005	RNA-Seq	75	85597575	PRJNA635600	SAMN15044686	29940442	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415510	GSM4572971	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572971	Single HEK293T cell	SRP265084	
SRR11864006	RNA-Seq	75	176984925	PRJNA635600	SAMN15044685	63294521	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415511	GSM4572972	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572972	Single HEK293T cell	SRP265084	
SRR11864007	RNA-Seq	75	208426875	PRJNA635600	SAMN15044684	71974155	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415512	GSM4572973	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572973	Single HEK293T cell	SRP265084	
SRR11864008	RNA-Seq	75	147499500	PRJNA635600	SAMN15044683	51715685	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415513	GSM4572974	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572974	Single HEK293T cell	SRP265084	
SRR11864009	RNA-Seq	75	201722700	PRJNA635600	SAMN15044682	69514978	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415514	GSM4572975	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572975	Single HEK293T cell	SRP265084	
SRR11864010	RNA-Seq	75	241642650	PRJNA635600	SAMN15044681	86425420	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415515	GSM4572976	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572976	Single HEK293T cell	SRP265084	
SRR11864011	RNA-Seq	75	101490375	PRJNA635600	SAMN15044680	36281703	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415516	GSM4572977	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572977	Single HEK293T cell	SRP265084	
SRR11864012	RNA-Seq	75	166347450	PRJNA635600	SAMN15044679	56005317	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415517	GSM4572978	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572978	Single HEK293T cell	SRP265084	
SRR11864013	RNA-Seq	75	154713075	PRJNA635600	SAMN15044678	55430796	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415518	GSM4572979	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572979	Single HEK293T cell	SRP265084	
SRR11864014	RNA-Seq	75	187621875	PRJNA635600	SAMN15044658	65803668	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415519	GSM4572980	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572980	Single HEK293T cell	SRP265084	
SRR11864015	RNA-Seq	75	194281650	PRJNA635600	SAMN15044657	70716105	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415520	GSM4572981	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572981	Single HEK293T cell	SRP265084	
SRR11864016	RNA-Seq	75	432620400	PRJNA635600	SAMN15044656	156288397	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415905	GSM4572982	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4572982	Single HEK293T cell	SRP265084	
SRR11864017	RNA-Seq	75	209227575	PRJNA635600	SAMN15044655	70188613	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415906	GSM4572983	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572983	Single HEK293T cell	SRP265084	
SRR11864018	RNA-Seq	75	287271975	PRJNA635600	SAMN15044654	98666730	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415907	GSM4572984	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572984	Single HEK293T cell	SRP265084	
SRR11864019	RNA-Seq	75	478425825	PRJNA635600	SAMN15044653	164789600	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415908	GSM4572985	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:46:00Z	1	GSM4572985	Single HEK293T cell	SRP265084	
SRR11864020	RNA-Seq	75	265690875	PRJNA635600	SAMN15044652	94451067	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415909	GSM4572986	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572986	Single HEK293T cell	SRP265084	
SRR11864021	RNA-Seq	75	96664350	PRJNA635600	SAMN15044866	35301983	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415910	GSM4572987	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572987	Single HEK293T cell	SRP265084	
SRR11864022	RNA-Seq	75	330271275	PRJNA635600	SAMN15044865	116793696	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415911	GSM4572988	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572988	Single HEK293T cell	SRP265084	
SRR11864023	RNA-Seq	75	40608825	PRJNA635600	SAMN15044864	14611820	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415912	GSM4572989	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572989	Single HEK293T cell	SRP265084	
SRR11864024	RNA-Seq	75	171449700	PRJNA635600	SAMN15044863	62018311	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415913	GSM4572990	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572990	Single HEK293T cell	SRP265084	
SRR11864025	RNA-Seq	75	177206550	PRJNA635600	SAMN15044862	62987714	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415914	GSM4572991	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572991	Single HEK293T cell	SRP265084	
SRR11864026	RNA-Seq	75	163270650	PRJNA635600	SAMN15044861	59838306	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415915	GSM4572992	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572992	Single HEK293T cell	SRP265084	
SRR11864027	RNA-Seq	75	250257600	PRJNA635600	SAMN15044860	89514811	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415916	GSM4572993	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572993	Single HEK293T cell	SRP265084	
SRR11864028	RNA-Seq	75	271867275	PRJNA635600	SAMN15044859	92491231	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415917	GSM4572994	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572994	Single HEK293T cell	SRP265084	
SRR11864029	RNA-Seq	75	55888800	PRJNA635600	SAMN15044858	21078288	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415918	GSM4572995	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572995	Single HEK293T cell	SRP265084	
SRR11864030	RNA-Seq	75	60099075	PRJNA635600	SAMN15044857	21748714	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415919	GSM4572996	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4572996	Single HEK293T cell	SRP265084	
SRR11864031	RNA-Seq	75	336579600	PRJNA635600	SAMN15044856	110071102	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8415920	GSM4572997	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572997	Single HEK293T cell	SRP265084	
SRR11864032	RNA-Seq	75	218495400	PRJNA635600	SAMN15044855	79229985	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413610	GSM4572998	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572998	Single HEK293T cell	SRP265084	
SRR11864033	RNA-Seq	75	290912700	PRJNA635600	SAMN15044854	100438791	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413611	GSM4572999	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4572999	Single HEK293T cell	SRP265084	
SRR11864034	RNA-Seq	75	65156025	PRJNA635600	SAMN15044853	22412943	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413612	GSM4573000	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:44:00Z	1	GSM4573000	Single HEK293T cell	SRP265084	
SRR11864035	RNA-Seq	75	285879900	PRJNA635600	SAMN15044852	98083986	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413613	GSM4573001	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573001	Single HEK293T cell	SRP265084	
SRR11864036	RNA-Seq	75	210821250	PRJNA635600	SAMN15044851	76472172	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413614	GSM4573002	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573002	Single HEK293T cell	SRP265084	
SRR11864037	RNA-Seq	75	180414525	PRJNA635600	SAMN15044850	65273063	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413615	GSM4573003	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573003	Single HEK293T cell	SRP265084	
SRR11864038	RNA-Seq	75	74244825	PRJNA635600	SAMN15044849	26751332	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413616	GSM4573004	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573004	Single HEK293T cell	SRP265084	
SRR11864039	RNA-Seq	75	169527450	PRJNA635600	SAMN15044848	60168349	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413617	GSM4573005	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573005	Single HEK293T cell	SRP265084	
SRR11864040	RNA-Seq	75	106492650	PRJNA635600	SAMN15044847	38388169	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413618	GSM4573006	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573006	Single HEK293T cell	SRP265084	
SRR11864041	RNA-Seq	75	135909525	PRJNA635600	SAMN15044846	46992850	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413619	GSM4573007	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573007	Single HEK293T cell	SRP265084	
SRR11864042	RNA-Seq	75	309647850	PRJNA635600	SAMN15044845	109740614	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413620	GSM4573008	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573008	Single HEK293T cell	SRP265084	
SRR11864043	RNA-Seq	75	168501225	PRJNA635600	SAMN15045307	60414352	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413621	GSM4573009	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573009	Single HEK293T cell	SRP265084	
SRR11864044	RNA-Seq	75	314570250	PRJNA635600	SAMN15045306	113377938	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413622	GSM4573010	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573010	Single HEK293T cell	SRP265084	
SRR11864045	RNA-Seq	75	184702125	PRJNA635600	SAMN15045305	64535495	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413623	GSM4573011	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573011	Single HEK293T cell	SRP265084	
SRR11864046	RNA-Seq	75	108578700	PRJNA635600	SAMN15045304	37968296	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413624	GSM4573012	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573012	Single HEK293T cell	SRP265084	
SRR11864047	RNA-Seq	75	279138975	PRJNA635600	SAMN15044844	99859449	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8413625	GSM4573013	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573013	Single HEK293T cell	SRP265084	
SRR11864048	RNA-Seq	75	143554500	PRJNA635600	SAMN15044843	50874960	HEK293T cell	GEO	public	"fastq	run.zq	sra"	"gs	ncbi	s3"	"gs.us-east1	ncbi.public	s3.us-east-1"	SRX8414181	GSM4573014	Illumina NovaSeq 6000	SINGLE	cDNA	TRANSCRIPTOMIC	Homo sapiens	ILLUMINA	2020-06-01T00:00:00Z	2020-05-28T11:45:00Z	1	GSM4573014	Single HEK293T cell	SRP265084	
